created_at,text,anotasi,is_kecelakaan
Sun Jun 29 16:29:49 +0000 2025,Tiwas wis baper sasen sasen jebul mung di anggep plat Solo - Pati - Kudus,Etc,0
Sun Jun 29 16:10:17 +0000 2025,"min solusinya, lampu bangjone mati neng perempatan seng seko arah cebongan ke jombor min . Seng lewat kono nek pas mbengi kudu ngati² yaa . Suwun min 🙏 | @YuliaDewiKartik https://t.co/sI9ZjNn1cP",Etc,0
Sun Jun 29 14:48:48 +0000 2025,"Adu pitik ❎
Adu Jot0s ✅

Pasar Sapi Wedi Street Boxing HUT Bayangkara Ke-79

📍 Pasar Hewan Wedi Klaten https://t.co/NwJhYFFkPg",Etc,0
Sun Jun 29 14:22:43 +0000 2025,"Jalan Pasar Kembang..‼️ Ya Kali Gak Macet, Kalau Lewat Sini Antara Pukul 18:00-21:00..

Hari Biasa Aja Suka Macet, Apalagi Sekarang..
Musim Liburan Yang Wow Banget..😅

Sing Sabar Ya, Klaksonnya Ditahan Dulu..
Toh Ntar Juga Jalan Kok, Tenang Aja..🤝

(hajar_prasetyo) https://t.co/aS1mkoS07w",Macet,0
Sun Jun 29 14:22:42 +0000 2025,"[Breaking News] 21:14 baru saja terjadi kecelakaan kronologi mau nyebrang dari arah selatan mau ke sebrang jalan dan tiba” dari belakang salah satu motor ngebut ,terjadilah tabrakan kenceng motor yang nyebrang hancur bagian depan beruntun tidak ada korban hanya luka” ringan 
Lokasi sewon deket kampus isi sampingnya warmindo sr o2

(Khollzk_28)",Kecelakaan,1
Sun Jun 29 12:30:35 +0000 2025,"Langit Imogiri membiru, membentangkan kanvas luas bagi imajinasi anak-anak. Di Lapangan Kebon Agung, Imogiri, Bantul, libur sekolah tak berarti tanpa makna. Tangan-tangan mungil mereka merangkai mimpi menjadi naga-naga panjang yang menari gagah dihempas angin kemarau.

Setiap sore, tawa riang dan sorak semangat mengisi udara. Bukan sekadar layangan, ini adalah manifestasi kreativitas, ketekunan, dan kebersamaan. Mereka adalah generasi penerus yang menemukan kebahagiaan dalam kesederhanaan, mengubah benang dan kertas menjadi simbol kebebasan di angkasa.

Momen-momen berharga seperti ini layak untuk kita dukung. Pemerintah setempat memiliki peran krusial dalam memfasilitasi dan mengapresiasi setiap inisiatif positif anak-anak. Mari kita ciptakan ruang di mana setiap bakat menemukan jalannya, setiap mimpi memiliki sayapnya, dan setiap sore adalah perayaan akan jiwa yang merdeka.

Karena di balik setiap layangan yang menjulang, ada potensi besar yang menunggu untuk diasah, ada masa depan cerah yang sedang mereka rajut dengan benang asa.

(herjuno.dw)",Etc,0
Sun Jun 29 12:22:33 +0000 2025,"Adu pit!k ❎
Adu Jot0s ✅

Pasar Sapi Wedi Street Boxing HUT Bayangkara Ke-79

📍 Pasar Hewan Wedi Klaten

Video : aku wong Klaten

(kabareklaten) https://t.co/ZAKJFJaHWm",Etc,0
Sun Jun 29 11:48:49 +0000 2025,"Nah lokasi ini tuh deket banget dengan jogja kira2 1 jam perjalanan lancar dari jogja kota. Perbatasan sama klaten, view nya cakep gunung merapi.

Saran aku kalo ke sini harus pagi2 banget untuk dapat view merapi karena kalo uda siang bakal ketutup sama kabut merapi nya.

(jejakdwi)",Etc,0
Sun Jun 29 11:43:41 +0000 2025,".
⛔️[ Informasi Penutupan dan Pengalihan Jalan ]⛔️
Upacara Adat Tradisi Kirab Suran Mbah Demang

Sebanyak kurang lebih 1200 Bregada Kaprajuritan dan Kesenian akan mengikuti kirab mengawal dua buah Gunungan dan Pusaka-Pusaka peninggal Eyang Demang Cokrodikromo, mulai dari Kantor Kalurahan Banyuraden menuju Rumah Tabon/ Situs Ki Demang di Modinan (Jalan Godean KM 5), pada Kamis, 3 Juli 2025 mulai pukul 20.00 WIB - Selesai.

Kepada masyarakat pengguna jalan agar menghindari ruas jalan Godean KM 5 mulai Perempatan Patran sampai Perempatan Ringroad Demakijo, atau mencari jalan alternatif lainnya.

Demikian untuk menjadi perhatian & harap menjadi maklum. 🙏🏽

(kalurahan.banyuraden)",Etc,0
Sun Jun 29 11:14:23 +0000 2025,[Breaking News] 18:07 Jalan Magelang tepatnya di Bangjo Tempel Macet panjang min https://t.co/7vmHbeymq1,Macet,0
Sun Jun 29 11:00:28 +0000 2025,"Motor tertinggal di Jalan Ampta timur amplaz sejak tadi malam

 Kronologi ada laki2 pake masker pake topi tadi malam  mondar mandir di sekitar amplaz, Dia ninggal motor spacy dan di dlm motorny  ada surat (terlampir). Dibantu up ya lur .. klo mau ambil mtr bisa  dm IG saya ( ice_t_zee) dgn bawa stnk nya",Etc,0
Sun Jun 29 10:43:43 +0000 2025,"SEDEKAH SAMPAH

Saat ini sampah di Jogja masih menjadi permasalahan yang cukup serius di Jogja

Masyarakat sudah mulai sadar dan membentuk Kelompok Pengelola Sampah Mandiri (KPSM) baik berupa Bank Sampah maupun Sedekah Sampah

Seperti terlihat siang ini, Minggu 29 Juni 2025 pada warga RW 45 Padukuhan Kayen Condongcatur melaksanakan Pengumpulan hasil sedekah sampah warga setiap Minggu ke 2 dan Minggu ke 4 pada setiap bulannya dan kebetulan hari ini juga ada Mahasiswa UGM yang sedang KKN membantu kegiatan sedekah sampah

Kegiatan pengumpulan Sedekah Sampah adalah salah satu bentuk dari pengelolaan Sampah melalui Bank Sampah yang dikelola rata rata oleh ibu ibu RW 45 karena sampah ternyata tidak hanya memiliki nilai ekonomi tetapi mampu menjadi medium dalam bersedekah

Adapun tujuan dibentuknya sedekah sampah warga yang dikeloa bank sampah menur'45 ini antara lain :

✔️ Untuk mengurangi penumpukan sampah di TPU
✔️ Agar tercipta lingkungan yg bersih dan sehat
✔️ Sarana kegiatan rutin warga setiap 2 Minggu
✔️ Memupuk kesadaran ramah sampah
✔️ Menambah nilai ekonomi (income) warga RW untuk kesejahteraan warga

Hasil penjualan sedekah Sampah dapat digunakan untuk kegiatan bersama pengelola dan pelatihan pelatihan maupun kegiatan lainya dan jika hasilnya banyak dapat juga sebagian untuk membantu pembuatan sarana dan prasarana di RW 45

Barang barang yang dapat disumbangkan /disedekahkan untuk dikumpulkan berupa, Kardus bekas, Kertas, Botol, Plastik, minyak jlantah, pecahan kaca bening non keramik dan logam /besi selanjutnya setelah dilakukan pemilahan dan dikemas sesuai jenis barang bekas langsung diambil oleh Pengepul barang bekas/rosok untuk ditimbang dan dibayar sesuai dengan jenis dan beratnya sesuai harga standar yang ada, diakhir kegiatan ditutup dengan makan bersama dengan menu bervariasi yang berganti setiap minggunya

Mari Kelola sampah Lingkungan masing masing

©️ 2025

(langitwasana)",Etc,0
Sun Jun 29 10:37:20 +0000 2025,"Dituduh Curi Motor, Pemuda di Bantul Tewas Dikeroyok, 4 Pelaku Diamankan

Polisi berhasil membekuk para pelaku pengeroyokan terhadap Wahyu Adi Setiawan (24), warga Ngestiharjo, Kasihan, Bantul hingga korban meninggal dunia saat menjalani perawatan medis. Korban dikeroyok karena dicurigai mencuri motor milik tetangganya.

Kasat Reskrim Polres Bantul, AKP Achmad Mirza, mengatakan kasus itu dilaporkan oleh ayah korban usai mendapati anaknya masuk RS PKU Muhammadiyah Gamping, Sleman pada Senin (19/5). Saat itu, kondisi Wahyu sudah tidak sadarkan diri.

""Selanjutnya pelapor dapat informasi berupa video, dalam video itu anaknya dikeroyok oleh beberapa orang,"" katanya saat jumpa pers di Polres Bantul, Rabu (25/6/2025).

Oleh sebab itu, ayah Wahyu melaporkan kejadian itu ke Polres Bantul. Terlebih, beberapa hari kemudian anaknya meninggal dunia.

""Tiga hari pascadibawa ke rumah sakit korban meninggal dunia,"" ujarnya.

(polresbantuldiy)",Etc,0
Sun Jun 29 10:25:56 +0000 2025,"Pasar Pakem adalah Roda Perekonomian Masyarakat Pakem. Seharusnya pemerintah bisa membuka mata dan hati untuk melakukan pembenahan. Masa gak malu dilewati ribuan wisatawan harus terjebak macet. Apalagi jalan nanjak😱😱!! Semoga saran kami dari warga biasa bisa didengar dan diserap oleh pemerintah dan anggota dewan utk mengajukan anggaran secepatnya..

(lananghutama)",Macet,0
Sun Jun 29 10:25:28 +0000 2025,"Min sepatuku hilang di ambil ODGJ pada tanggal 28 (full seharian) posisi di rumah lagi ga ada orang sama sekali, nah awalnya ga sadar kalo ilang baru sadar ilang waktu mau jogging tanggal 29 sore, soalnya ku kira sebelumnya dimasukin ke kamar kakak ku atau dipake kakakku, eh setelah cek cctv ternyata diambil ibuk ibuk odgj

lokasi: Perumahan LPP, kliteran

kalo yang tau ibuk-ibuknya tolong di info ya teman2 kalo ga tau sepatunya dimana bakal ada hadiah dikit2,..

(A.yusufmastur)",Etc,0
Sun Jun 29 10:12:40 +0000 2025,"Menikmati Senja Di Kota Pelajar Ketika Parkiran Abu Bakar Ali Masih Berdiri Kokoh Dan Untuk Saat Ini Parkiran Ini Tinggal Kenangan Saja, Karena Sudah Dibongkar Rencananya Akan Dijadikan Ruang Terbuka Hijau Kedepannya...

📍Parkiran Abu Bakar Ali Malioboro, Lantai 3
📆 31 Maret 2024

(depa.visuals04)",Etc,0
Sun Jun 29 09:48:21 +0000 2025,"Sinau kesabaran Seko Jogja 

1. Sabar dalane macet pas liburan
2. Sabar dalan dalan utama rusak
3. Sabar dalan peteng ra ono lampune
4. Sabar  permasalahan sampah
5. Sabar kabel semrawut nengdi2
6. Sabar Rego lemah ra kiro kiro 
7. Sabar banjir neng dalan  pas musim udan
8. Sabar UMR 🤏",Macet,0
Sun Jun 29 09:32:34 +0000 2025,"RT @KenArisrisafa22: Telah hilang sebuah kunci spm Yamaha  jenis keyless dengan sebuah dompet stnk dr kulit warna cokelat,beserta pernak pe…",Etc,0
Sun Jun 29 06:20:20 +0000 2025,"Siang min mau cerita sambil mengingatkan

Kejadian hari ini, minggu 29 juni  sekitar jam 9

Di toko anggrek dekat tugu elang std. Maguwoharjo. Saya bawa mobil dan mau pulang, lalu tukang parkir datang sambil bilang ""mundur2, terus2"". Lalu tbtb mobil belakang bagian kanan nabrak tiang toko dan mengakibatkan mobil lecet dan penyok (Alhamdulillahtiang toko tidak sampai penyok/patah). Kemudian saya keluar mobil dan mendatangi tukang parkir, malah tukang parkirnya gamau disalahin. Mau minta tanggung jawab juga males + udah tau jawabannya. 

Ditambah ketika saya datang ke toko nya tuh saya parkir sendiri tanpa dibantu tukang parkir, giliran mau pulang baru muncul tukang parkirnya + asal ngarahin dan nabrak deh :(

Reminder buat yg lain, jangan terlalu percaya tukang parkir, tetap berhati2 ketika datang maupun pulang dari suatu lokasi. Karena jika mobil rusak, kita sendiri yg menanggung akibatnya.

Username ig tolong disembunyikan ya min, takut diserang tukang parkir hehe....",Kecelakaan,1
Sun Jun 29 06:07:49 +0000 2025,"buat yang mau ke arah Jogja-Solo hati2 karna macetnya  sampe flayover Janti min trmanckh terimakasih tolong usm 
di sensor https://t.co/45OZp5Uh0x",Macet,0
Sun Jun 29 06:03:14 +0000 2025,"Selamat siang min, masih meneruskan berita orang hilang kemarin, atasnama thoha, saya andika kairuliawan selaku wakil dari pihak keluarga mau mengkonfirmasi bahwa sampai sekarang blm ada update keberadaan.

Posisi motor, hp, dompet ktp sim atm ditinggal semua dimotor di masjid deket rumah

Mohon apabila ada informasi terkait keberadaan yang bersangkutan dengan ciri ciri

tinggi badan sekitar 165cm
Postur tubuh gempal
Warna kulit sawo matang
Terakhir tidak berjenggot

Agama : Islam
Jenis Kelamin : Laki- Laki
Tinggi : 165 Cm
Berat : 70 Kg
Rambut : Hitam ikal potong pendek.
Kulit : Sawo matang
Ciri Khusus : Gigi kiri atas ada yang gingsul.

Sepertinya sedang depresi dan positif thinking kami sedang laku tirakat, siapa tau ada warga yang melihat dan mohon memberikan informasi kepada kami selaku keluarga. Terimakasih

Kontak keluarga yang bisa dihubungi :
Andika 08562921254
Aisyah 081227982808",Etc,0
Sun Jun 29 05:40:13 +0000 2025,"[Breaking News] 12:27 terjadi macet di jembatan selokan Mataram ,Pugeran Maguwoharjo 

(Projotamanskena) https://t.co/8s7Nxu1bj5",Macet,0
Sun Jun 29 05:39:57 +0000 2025,"live report 10.20 parkir liar mengganggu lalu lintas dijalan sagan, dari sebelum pempek ny.kamto sampai sebelum lampu merah (KLA Computer) https://t.co/Uw6wAc5sfE",Etc,0
Sun Jun 29 04:55:07 +0000 2025,"~ Merapi volcano, one of the most active stratovolcano in Indonesia. Truly wonderful.

(mafifp_) https://t.co/VMHY3GBROW",Etc,0
Sun Jun 29 04:14:53 +0000 2025,"min aku mau cerita kejadian malem selasa kemarin, malem itu aku tidur jam 10 nahh sekitar jam 2 aku ngerasa ada yang aneh aku banggun ngeliat ke jendela ternyata ada orang bapak² buka jendela kamar ku di posisi itu aku syhok gonden nya langsung ku buka jendela nya ku pukul terus orang nya pergi sebelum dia pergi dia bilang ke akuu stttt nyuruh aku diem tapi aku langsung teriak kenceng banget ortu ku langsung banggun nyari orang nya ga ketemu dan pas pagi hari nya ternyata ada bekas tangan orang itu di jendela kamar ku dan kejadian itu bikin aku bener² trauma aku gaberani tidur sendiri ga bayangin kalo aku ga banggun bakal kaya apa kejadian nya, untuk warga congcat dan sekitarnya nya hatii hatii yaa",Etc,0
Sun Jun 29 03:56:24 +0000 2025,"mau menginfokan kan min, ada sesorang anak remaja laki” ber2 melempar kaca rumah saya sampe pecah saat orang rumah saya pda kluar kota semuaa,remaja nya melempar pda tgl 27 juni jam 3 subuh di perumahan jalan potoronooo remaja nya naik motor vario warna putih

(__ptrie) https://t.co/y4uHIawvcR",Etc,0
Sun Jun 29 03:04:17 +0000 2025,"Seorang guru les bernama Christian Kwon (29) ditangkap usai menipu mahasiswi di Jogja hingga merugi Rp 250 juta. Pelaku mengaku sebagai dokter lewat aplikasi kencan, dan hanya bermodal komunikasi via telepon selama hampir setahun.

“Korban merupakan mahasiswi di Jogja itu dari bulan November 2023 sampai bulan Oktober 2024 itu menggunakan melalui aplikasi Bumble yang merupakan dating online. Di situ tertarik kepada seorang laki-laki dengan profil di situ menyampaikan bahwa dirinya adalah seorang dokter dan pernah bekerja di rumah sakit di Jogja,” kata Dirreskrimsus Polda DIY Kombes Wirdhanto Hadicaksono saat rilis kasus di Mapolda DIY.

Pelaku kerap mengaku kekurangan uang, membuat korban merasa iba dan rela meminjam ke kerabat hingga menggadaikan barang. Kasus ini dilaporkan Oktober 2024 dan pelaku ditangkap Juni 2025 di Bandung. Polisi menyebut total ada empat korban.

Komentarmu, Dab!

(detikjogja_)",Etc,0
Sun Jun 29 02:50:26 +0000 2025,"Candi plaosan bukan sekedar bangunan peribadatan biasa namun jg wujud dari sinergi pemerintah pusat dan pemerintah daerah di masa itu terpahat dalam inskripsi inskripsi pendek dalam tubuh stupa dan perwaranya ,Dharma cri maharaja , anumoda dari rakai atau pejabat setingkat bupati pada masa mataram kuno dan juga pejabat kerajaan yg bersatu padu bergotong royong membangn karya besar candi plaosan

(candi.plaosan)",Etc,0
Sun Jun 29 02:44:12 +0000 2025,"Info min, sebelumnya mohon hide username saya ya, di daerah perempatan RSA UGM bangjo di daerah selatan, lampu yg nyala kuning doang, bikin orang orang bingung (sedangkan lampu lain masih normal) mohon untuk ditinjak lanjuti untuk dinas terkait. Terima kasih min🙏🏻 https://t.co/dkCfoJ8wB8",Etc,0
Sun Jun 29 01:37:36 +0000 2025,"Minn, boleh minta tolong di share. Mohon info barangkali ada yg mengenal bapak ini? Helm adekku di curi bapak ini, kemarin sekitar jam setengah 7 malem, lokasinya di depan toko Ibukaka Toys, Bendungan, Wates, Kulon Progo, dekat taman Nagung. Plat nomornya keliatan dari cctv AB 2422 TV. 
Makasih 🥹🙏🏻",Etc,0
Sun Jun 29 01:12:50 +0000 2025,"Kowe pengen ngerti alesane aku ngguyu saben dino....

Hapusen kata ke 2 &amp; ke 3",Etc,0
Sat Jun 28 16:52:10 +0000 2025,"23:34 Bantu share min 
Agar ditertibkan oleh dishub sekitar teras malioboro 1, mobil parkir sembarangan menambah kemacetan

(bisingre) https://t.co/0bPrU0H5V8",Macet,0
Sat Jun 28 16:09:22 +0000 2025,"Info lur (28/06/25 - 22.45 WIB), 

Bangjo perempatan Ngipik Banguntapan dari arah utara mati total, pengendara tidak tahu posisi lampu sudah merah atau hijau, hati-hati lur, apalagi Ring Road ramai truk dan kendaraan besar.

Monggo bisa dibantu tag pihak terkait,.. Maturnuwun. https://t.co/Jvl48Cbkpw",Etc,0
Sat Jun 28 16:06:01 +0000 2025,"Bantu share min🙏 info tabrak lari tadi malam di jalan minggiran barat pondok krapyak yogyakarta. Kronologi, bude saya mau berangkat kerja sekitar jam 11 malam, keluar dr gang. Dari arah timur kenceng sekali motor. Bude luka2 lecet mulut,tangan dan kaki. Saat ini kaki bengkak dan belum bisa jalan. Mohon apabila pelaku melihat postingan ini, smoga bisa silaturahmi baik2 paling egk sekedar menengok/ ngaruhke bude saya tidak kabur begitu saja. 🙏🥺
Terimakasih sebelomnya min.",Etc,0
Sat Jun 28 15:55:15 +0000 2025,"22;46 Update terkini O km malioboro ramai wisatawan.
🎥 view dari resto Solaria

(alfiyand_) https://t.co/FC5ULi7Gt7",Etc,0
Sat Jun 28 15:54:57 +0000 2025,"Izin melaporkan lalu lintas di malam minggu dan long weekend

Utamakan selalu keselamatan dan saling menghargai sesama pengguna jalan

Jogja istimewa ❤️‍🔥

(nandocarjogja) https://t.co/DMf134nayB",Etc,0
Sat Jun 28 15:42:01 +0000 2025,RT @miedokdokenaa: halo untuk mas-mas yang naik montor setau saya pcx hitam helm njs warna abu-abu yang tidak terima saya salip dijalan dan…,Etc,0
Sat Jun 28 14:25:02 +0000 2025,"min mau ceritaaa
kejadian bbrp waktu lalu, lagi ada acara di gedung PDHI dekat altar, trus pas mau pulang hp ditaruh di kursi dkt parkiran, berharap adik saya yg bawa (saya taruh di samping paper bag)
nah ternyata adik saya ga lihat ada hp, alhasil ketinggalan hp nya. Udah panik bgt di jalan sambil ""ya Allah ya Allah"". Pas udah sampe tanya sama orang yang masih di depan gedung itu, katanya ada bapak"" tadi yg duduk di kursi tempat saya naruh. Adik saya bilang ""udah nanti dilacak aja"" sudah mau pulang tuhh. Saya masih kekeh pengen nanya bapak"" yg ada di luar pagar gedung tsb. Trus ada bapak"" lihat kita kek kebingungan gtu, nanya ada apa kami bilang ada hp tertinggal, bpk tsb gatau. Tbtb ada bapak"" rambutnya udh beruban, pake baju garis""klo ga salah, bajunya kek udh lusuh gtu, nah beliau nanya ""ada apa"" kami jawab ""hp nya ketinggalan pak""
bpknya langsung lambain tangan *sini2 tanpa sepatah kata, dan langsung ngerogoh kantong kiri celananya dan bilang ""ini bukan hpnya""

dan Alhamdulillah kami berterimakasih sama bapak"" tsb
Awalnya saya sudah berfikir aneh"". Namun ternyata Allah masih melindungi saya. Awalnya juga ga expect bpk"" sekitar situ baik"" bgt.
Buat tmn"" lain kali lbh hati"" saja kalau naruh barang berharga.
segitu aja min, terimakasih, tlng nama saya disamarkan.",Etc,0
Sat Jun 28 13:52:37 +0000 2025,"Yang Lagi Di Malioboro Malam Ini..‼️
Gimana Perasaannya, Masih Aman Kan..😅🙏

Maklum Ya, Namanya Juga Malam Minggu..
Ditambah Lagi, Musim Liburan..🤭

Jangan Kapok Maen Ke Jogja, OK..🤝

(hajar_prasetyo) https://t.co/nLUfpbr3bm",Etc,0
Sat Jun 28 13:51:32 +0000 2025,"20:33 hati hati hindari jalan parangtritis, macet bangjo jogokaryan sampai ke ruko perwita

(Sartikawdy1) https://t.co/hmRjOtiuCO",Macet,0
Sat Jun 28 13:24:26 +0000 2025,"Min tolong bisa di share di IG-Twitter X :

Tolong nama pengirim bisa disamarkan Tẽrȋmɑ̣̇Ƙɑ̣̇§ȋħ 
Narasi

Telah hilang/blm ada kabar atau info

pemuda bernama : Miftah thoha nurrohman alamat Gamping Sleman .sarjana 
Kronologisnya
Belum diketahui hanya pemuda  ini mmeninggalkan motor tas helm dalam tas berisi dompet lengkap surat surat. 2 buah HP dan pakaian.
Jamaah masjid pertamanya curiga ada motor parkir dari sebelum shubuh sampai dhuhur koq tdk ada orang di masjid.

Sampai malam ini belum ada kabar",Etc,0
Sat Jun 28 13:19:59 +0000 2025,"Bangga sebagai warga Jogja.
Ketika ribuan warga Jogja turun ke jalan dan kompak membisu untuk merefleksi diri sebagai upaya memperbaiki kehidupan di masa yang akan datang.

Prosesi Budaya: Hajad Kawula Dalem Mubeng Beteng 2025.

Prosesi adat ini ditetapkan sebagai Warisan Budaya Tak Benda Indonesia dari DIY oleh Kemendikbudristek sejak 2015.

(budzlaks)",Etc,0
Sat Jun 28 12:21:08 +0000 2025,"lokasi perempatan ringroad jalan wates, emang boleh ya masih merah maju didepan gitu? berkali kali lewat sana kok selalu kayak gitu, padahal disebelah juga sering ada polisi jaga tapi dibiarin, atau mungkin saya yg nggak update peraturan? 
izin nama disamarkan min https://t.co/kYf0snHfX3",Etc,0
Sat Jun 28 11:10:49 +0000 2025,"17:41 Macet parah dari mirota njanti arah ke kesolo

(yogayhaa) https://t.co/WMju5zq5e2",Macet,0
Sat Jun 28 10:40:51 +0000 2025,"17:10 situasi kemacetan long weekend akhir bulan ini di jl kaliurang depan spbu UII 
harap hati hati jika sedang berkendara https://t.co/EGCrVRcoYC",Macet,0
Sat Jun 28 09:43:09 +0000 2025,"Hallo admin dan teman-teman merapi uncover semuanya,mohon di loloskan supaya tidak terjadi lagi dengan teman-teman UMKM lainnya.Barusan ada bapak-bapak beli makanan tempat saya tidak bayar. Lokasi di jln Palagan tentara pelajar bagian bawah. Pesan 5 porsi take away , modus nya pas datang sok kenal,pura2 telfon org rumah nya sambil bilang dan nyebutin jumlah menu yg di pesan . Sambil menunggu karena pas ada beberapa driver yg sudah antri,dia banyak ngobrol,tanya ini itu,sering nyebut jg (secara mslim) ciri2 nya mata agak sipit,rambut tipis belah tengah,badan tinggi sekitaran 170cm. Motor Vario 110 yg keluar an 2006 (tidak baca plat nomor) . Pas jadi dia bilang lupa GK bawa dompet,gk bawa uang,terus pura2 nelfon org rumah lagi,bilang kalau ini gara2 km,jd buru2 dompet ketinggalan,di lantai bawah...lantai bawah. Di teras...teras. Yo wes sek ,ngisen2ke. Kurang lebih bilang seperti itu. Terus sambil keluar bawa makan,katanya mau di bawa dulu sambil nyebutin alamat rumah dia kabur. Anonim🙏",Etc,0
Sat Jun 28 09:00:57 +0000 2025,"Permisi, admin. Saya ingin memberikan pesan kepada pihak-pihak terkait untuk menertibkan anak-anak yang bermain layang di sekitar Abu Bakar Ali / Jembatan Kewek karena bermain layang-layang di tempat tersebut sangat beresiko fatal (kesetrum kabel listrik LAA KRL). Saya baru saja melihat anak-anak menerbangkan layang-layang  ke arah jembatan rel dan hampir mengenai kabel LAA. Terima kasih.

(Armandrizkyputra)",Etc,0
Sat Jun 28 08:51:45 +0000 2025,"Budaya Mubeng Beteng Yogyakarta

Prosesi Mubeng Benteng Karatan Ngayogyakarta Hadiningrat merupakan perayaan yg diperingati ketika memasuki tahun baru, baik tahun Hijriyah maupun tahun baru Jawa. Prosesi ini merupakan bagian dari tirakat lampah ratri, yakni munajat atau madrawa ke hadirat Allah SWT dengan berjalan mengikuti lintasan tertentu.

Rute Mubeng Beteng berlawanan dengan arah jarum jam. Dimulai dari Plataran Keben, kemudian peserta ritual melewati Jalan Kauman, Jalan Agus Salim, Jalan Wahid Hasyim, dan Jalan Suryowijayan. Kemudian melintasi pojok Beteng Kulon, Jalan MT Haryono,, pojok Beteng Wetan, Jalan Brigjen Katamso, Jalan Ibu Ruswo, dan Alun2 Utara. Dari Alun-alun Utara, peserta ritual kembali ke Plataran Keben.

Prosesi Mubeng Benteng Karatan Ngayogyakarta Hadiningrat terinspirasi oleh perjalanan suci hijrah dari Mekkah-Madinah oleh rombongan Kanjeng Nabi Muhammad SAW. Perjalanan yang penuh keprihatinan dan penderitaan melintasi lautan pasir yang sangat panas tanpa menggunakan alas kaki. Suasana tersebut yang kemudian menjadi landasan peringatan tahun baru di Jawad an Nuswantara sebagai laku prihatin. Di samping itu, pelaksanaan lampah ratri tersebut juga dilaksanakan dengan tapa bisu (tanpa berbicara) dan juga tanpa menggunakan alas kaki. Jadi sangat berbeda suasana kejiwaannya dengan peringatan tahun baru masehi yang dirayakan dengan pesta pora dan huru-hara. Sementara mubeng banteng menciptakan suasana yang khidmat, senyap dan keramat untuk merefleksikan diri selama satu tahun sebelumnya.

Sebelum pelaksanaan lampah ratri, dilaksanakan terlebih dahulu pembacaan doa Akhir Tahun, Doa Awal Tahun, dan doa bulan Suro. Dilanjutkan prosesi pemberian restu dari ulama petinggi karaton Kanjeng Kyahi Penghulu. Lalu dimulai dengan pembacaan doa yang berisi permohonan kemakmuran dan perlindungan ke hadirat Allah SWT.

(hanifamrin_)",Etc,0
Sat Jun 28 08:30:50 +0000 2025,"[Breaking News] 15:23 lagi wae Kambing ucul di Jalan Kaliurang Sleman dekat UII

(izzazull1203) https://t.co/SgG6BtHnT1",Etc,0
Sat Jun 28 08:21:49 +0000 2025,"Permisi min saya mau membagikan kejadian
DISCLAIMER 
bukanya saya melebih""kan value sebuah sendal, sebenernya kalo yg maling orang dewasa saya ga terlalu peduli, toh jg cuma sendal, tapi karna ini pelakunya anak"", saya malah jadi merasa kasian dengan orang tua serta masa depan anak itu, sejak kecil aja kelakuan udah spt ini, kalau kurang di pantau sama orang tuanya bakal jadi apa kalo gede nanti, tujuan postingan ini bila ada yang kenal untuk memberi tau kpd orang tuanya untuk mengawasi lebih lanjut anak mereka, takutnya malah keterusan dan melakukan hal yg lebih parah lagi, trimakasih
lokasi garasi playstation cepit,bantul🙏

(Gallzsky)",Etc,0
Sat Jun 28 07:58:41 +0000 2025,"Raih kemenangan Red Bull Rookies Cup di Negara Italy tahun 2025, veda_54 dari Gunungkidul Handayani ini latihannya di Parkiran Pasar Sapi, Siyono. Perbanyak latihan, Olah Raga tentunya jangan lupa tidur wirrrr 😂

Didikan dari sang ayah, sudarmono ini berhasil mengharumkan Indonesia 🇲🇨
Semangat terus !!!

(sekilas_gunungkidul)",Etc,0
Sat Jun 28 07:47:40 +0000 2025,"Pada ke Jogja nyari ini yah, sabar, antrian panjang. Selamat menikmati wiken. | @sasjend https://t.co/DiNleByw5X",Etc,0
Sat Jun 28 07:29:42 +0000 2025,"Tlg bntu sebarkan min, kejadian siang ini sekitar 12.30 di perempatan Gondomanan. Mobil ku di serempet bpk² bawa Viar hitam keliatannya bawa sampah. Di kejar udh ga bisa krn kondisi jln padet banget. Keliatannya dia ambil kiri di 0km. Bnyk yg liat krn posisi baru jln pas lampu hijau. Mnt tlg siapa tau td ada yg liat kejadian dan tau nomer plat nya

(Livanuridayati)",Etc,0
Sat Jun 28 07:19:36 +0000 2025,"info di depan pemda klaten lur, mobil kebakaran sekitar jam 12.40 https://t.co/7kp8WUTJks",Etc,0
Sat Jun 28 07:18:38 +0000 2025,"min parkir mobil disini biasanya 5rb, liburan jdi 20rb apa bener ya? Saya orang jogja parkir disini semahal ini, padahal biasanya paling mahal 5rb. Saya minta kertas karcis katanya ga ada, hadehhh...username saya disamarkan min https://t.co/UveBv47EOU",Etc,0
Sat Jun 28 07:14:05 +0000 2025,"ibuk ibuk jatuh di perempatan monjali
kasihan lhoo untung ada pak polisi tadi
jadi inget ibuku 🥺

(assmmrcoco) https://t.co/bg8ppgLa3h",Etc,0
Sat Jun 28 05:15:41 +0000 2025,"[Breaking News] Pukul 11.50, Kecelakaan adu banteng motor vs motor di jalan suryopranoto Pakualaman. Depan kemantren pakualaman. Tidak ada korban jiwa. Kronologis diduga salah satu motor melawan arah.

(Prionazvi) https://t.co/s44KBGgJUL",Kecelakaan,1
