created_at,text
Tue Jun 17 09:35:50 +0000 2025,"Telah terjadi kemalingan kotak amal di MASJID WAKAF PATANGPULUHAN,WIROBRAJAN, YOGYAKARTA

Kejadian pukul 00.39 WIB,,Tolong untuk pelaku segera menyerahkan diri

Hari gini masih curi kontak infak mas"".,,Malu sendiri sampean mas.

(03.edick) https://t.co/7TAfyKGHZS"
Tue Jun 17 08:51:05 +0000 2025,"hi min izin membagikan postingan mohon bantuannya 

‼️MOTOR DICURI‼️

Telah terjadi pencurian motor VARIO 125 dengan nomer plat AB 2735 XP warna PUTIH di Jl.Affandi Mrican Yogyakarta (Gorengan bu sosro) Pada waktu kejadian Selasa pagi 17 Juni 2025 pukul 7.26 WIB.

Kondisi Motor :
- Ada bekas tambalan retak bagian Sebelah lampu sen
- Front  Finder Retak dan lecet 

Jika ada yang melihat atau menemukan motor tersebut, mohon segera hubungi:

Faza @fallystiou 

Saat ini, Sudah lapor ke polres
Terima kasih banyak atas bantuannya!"
Tue Jun 17 08:25:05 +0000 2025,"""Prambanan, the Most Beautiful and Graceful Hindu Temple in Indonesia.""

(novian_altelucav) https://t.co/bRpIdCY4Lq"
Tue Jun 17 07:25:54 +0000 2025,"Telah terjadi pencurian dengan nomor plat motor AB 2973 SH di kost putri dahlia sekitar jam 16.16 tanggal 16/06/2025 lokasi jln.klitren,No 980, gondokusuman yogyakarta 

Siapa tau ada yang melihat dengan ciri” seperti di atas tolong untuk infonya dan di viralkan

(Sasratina) https://t.co/LRml7UlpTA"
Tue Jun 17 04:01:54 +0000 2025,"Info anak hilang 

Pergi dari rumah Minggu sore , 15 Juni 2025, alamat Daratan III Sendangarum Minggir Sleman 
Kalau ada yang melihat mohon menghubungi keluarganya no telpon 085708362616 atau Polsek Minggir 02742820935

Minta tolong bantuannya Barangkali ada yang menjumpai di jalan. Kami takut jika hanyut atau diculik. Bapak ibunya sudah binggung mencari tapi blm ada titik terang 

Kronologinya, sore"" pada main tidak pamit main kemana , tidak memberitahu orangtua nya. Sejak hari minggu sampai sekarang belum ada kabar. 

Pihak keluarga masih terus mencari 🙏🏻"
Tue Jun 17 03:56:25 +0000 2025,"Hallo sedulur Bantul, Laden Dodok merupakan ketrampilan untuk melayani para tamu undangan dengan cara jalan jongkok (dodok).

Ketrampilan yang wajib dimiliki kaum laki laki Jawa ketika kenduri, maupun acara acara adat lainnya yang mana seluruh tamu duduk bersila dilantai. bertujuan melestarikan kebudayaan jawa.

Di tempat kalian gimana nih sedulur masih ada laden dodok nopo mboten lur?

(pemkabbantul)"
Tue Jun 17 03:47:26 +0000 2025,"Halo min mau ngasih info, pohon di depan toko Mayar bantul langsung ditebas min https://t.co/xr1lalkT15"
Tue Jun 17 02:15:23 +0000 2025,"Sak susah susahe wong tuo iseh isoh nyenengke anak'e tapi sak seneng senenge anak durung tentu isoh nyenengno atine wong tuo

""Ngapurone anakmu pak buk"""
Tue Jun 17 02:02:52 +0000 2025,"Gunung Merapi dan KA Bandara YIA Express [556]

📍Yogyakarta, Indonesia

(haryokopangestu) https://t.co/bh2OAZw4CD"
Tue Jun 17 00:41:50 +0000 2025,"Satpol PP Kota Yogyakarta melaksanakan kegiatan sosialisasi mengenai bahaya dan larangan peredaran rokok ilegal di sejumlah warung di wilayah kota. Kegiatan ini bertujuan untuk menekan peredaran rokok tanpa pita cukai resmi serta meningkatkan kesadaran pedagang agar tidak menjual rokok ilegal.

Petugas menyampaikan langsung kepada pemilik warung tentang ciri-ciri rokok ilegal, risiko hukum bagi penjual, serta dampak ekonomi dan kesehatan yang ditimbulkan. Sosialisasi ini juga merupakan bagian dari upaya penegakan hukum terhadap peraturan perundang-undangan yang berlaku, khususnya terkait cukai.

(satpolppkotayogyakarta)"
Tue Jun 17 00:36:03 +0000 2025,"Halo min mau cerita, pengalaman tidak mengenakkan sekali tadi pagi yg saya alami. Tadi saya mau berangkat sekolah, seperti biasa diantar oleh ayah saya dan juga posisi duduk saya selalu duduk miring/bonceng miring. Nah pas lewat ring road arah Umy tb"" ada bpak"" motornya di belakang q persis, jarak nya bner"" mepet. Ya awalnya aq g berfikiran negatif, walaupun sbnernya kondisi jalan waktu itu ngga rame jd kan kalau misal mau mendahului bisa lewat dari kanan ayah saya tp justru dia mempet di belakang motor ayah sya. Nah ternyata setelah itu dia mendahului motor ayah saya karena mau belok ke kiri, pas dia belok ke kiri saya ngeliat siapa si tadi yg trs""an ada di belakang ku. Nah pas aku liat dia malah mainin alat k3l4min nyaa.

Hadehhhh SDM rendah bngt knpa si orang"" pada kaya gitu di jalan, apalagi bisa""ny ngelakuin nya sama yg Mash pelajar dibawah umur."
Tue Jun 17 00:15:38 +0000 2025,"Min maling motor vario 125, selasa pagi di jl kimangunsarkoro baciro gondokusuman jalan searah, ciri” si pencuri berboncengan pake honda skupi putih

Mohon nama saya disamarkan🙏 https://t.co/nlcdurFda9"
Tue Jun 17 00:11:21 +0000 2025,"02:27 Kecelakaan jl magelang sebelum hotel grand serela min,
Info kronologi ditabrak mobil dari belakang, mobil bawa miras

Anonim ya min https://t.co/vHCXLVdmvF"
Mon Jun 16 16:07:23 +0000 2025,"Apakah kalian tahu? Bangunan peninggalan masa Kolonial Belanda ini menjadi saksi bisu sejarah awal mula perkembangan listrik di Kota Yogyakarta.

Masyarakat umum mengenal bangunan ini dengan nama Babon ANIEM.

Babon merupakan bahasa jawa yang berarti Induk. ANIEM merupakan sebuah perusahaan penyedia listrik swasta yang beroperasi di Hindia Belanda.

Perusahaan ini mulai membangun jaringan listrik di Yogyakarta pada tahun 1914.

Babon ANIEM di Kotabaru dibangun sekitar tahun 1918. Fungsi utamanya adalah sebagai pengatur dan pembagi daya listrik di kawasan Kotabaru, yang kala itu merupakan salah satu kawasan hunian penting bagi masyarakat Eropa. Oleh karena itu, Kotabaru mendapat prioritas dalam pembangunan jaringan listrik.

Saat ini, hanya tersisa tiga Babon ANIEM yang masih berdiri dan dapat dilihat di Yogyakarta, yaitu: Babon ANIEM Kotabaru, Babon ANIEM di depan Taman Parkir Abu Bakar Ali dan Babon ANIEM di Pasar Kota Gede. Gimana

(putut_hartanto)"
Mon Jun 16 16:01:46 +0000 2025,"Pagi yang indah di ketinggian 3153 MDPL Gunung Sindoro, Dengan View Gunung Sumbing yang terlihat gagah dengan ketinggiannya ✨

Mt Sindoro 13-14 Juni 2025

(kangsis._) https://t.co/Bv0gBlgFvO"
Mon Jun 16 15:20:04 +0000 2025,"Goncengan 3,yg tengah kedua tangan dipegang kebelakang n pura2 teler.mereka maksudnya bcanda tp buat pengguna jln lain takut.ingat selalu utamakan selamat hati2 n tertib di jln

(gangsalwirajati) https://t.co/HFXZAktsjL"
Mon Jun 16 15:16:24 +0000 2025,"Sahabat Zayed Golek Garwo part#2

Pelaksanan ta'aruf :
Sabtu dan minggu, 5 dan 6 Juli 2025

Segera daftar !!!!!

_GRATIS_

(golek_garwo) https://t.co/nQl1fjYdsP"
Mon Jun 16 15:08:00 +0000 2025,"[Foto] Melihat dan merasakan aktivitas Merapi sisi barat daya di malam hari.

(Ramadhanady) https://t.co/0Dl3H881sW"
Mon Jun 16 14:51:04 +0000 2025,"Min mau cerita,
Kemarin kan suamiku mau berangkat kerja,kerjanya di salah satu hotel daerah jakal min
Pas berangkat kejatuhan pohon min,pohon tumbang di jalan bantul lebih tepatnya di depan toko mayar barat jalan min
Motor rusak min
Alhamdulillah suamiku luka ringan
Tp kata suami ibu""sekitar bilang itu pohon harusnya di tebang sudah di laporkan ke dinas lingkungan hidup bantul tp ngga ada respon
Saya sendiri jg bingung mau lapor kemana
Bukan masalah nominalnya tp tanggung jawabnya dari dinas terkait kenapa ngga ada respon
Terimakasih sebelumnya min

Kemarin sempat ada bpbd bantul tp juga lempar katane bukan ranah mereka,itu tanggung jawab dinas lingkungan hidup bantul min

(Sukmagaluhtunggularumanik)"
Mon Jun 16 14:34:05 +0000 2025,"Seribu candi, satu hati yang kecewa.
Drama klasik, vibes kekinian✨🤩☝🏻

🚩: Ramayana Ballet

(abcdolpin_) https://t.co/rXcCoa2isR"
Mon Jun 16 14:20:47 +0000 2025,"Pengen Tahu Gak..? Asap Gunung Merapi, Keluarnya Darimana..!!
Perhatikan Sampai Selesai Ya..

(hajar_prasetyo) https://t.co/ZfVUICcrgZ"
Mon Jun 16 13:52:09 +0000 2025,"terjadi pencurian sepeda tepatnya di semoya tegaltirto berbah sleman,waktu sholat maghrib ciri² seperti di vidio mohon bantu pantauannya,ciri² sepeda warna abu² hijau mohon pantauanya https://t.co/vSWbaSPT3w"
Mon Jun 16 13:48:18 +0000 2025,Kejadian curanmor montor beat AB 5217 MX sabtu 14  juni 2025  pukul 17 : 15 di plaza uny gejayan pelaku  berjalan menuju parkiran dari pintu masuk.  pelaku mencoba membobol salah satu motor tetapi gagal. lalu pelaku berpindah ke motor saya dan berhasil di bawa kabur min https://t.co/PTCh6tBSn0
Mon Jun 16 12:51:14 +0000 2025,"Tentang senar layang layang di Fly over Lempuyangan, 

 Alhamdulillah, sudah di cek sama anggota kita. Sudah clear tidak ada benang atau senar yg tersisa di sekitar situ. Nanti akan kita komunikasikan ke polsek setempat supaya di himbau warga sekitar yg biasa main layang2 agar lebih berhati2 lagi sehingga tidak merugikan orang lain."
Mon Jun 16 12:01:43 +0000 2025,"Jalan menuju bukit klangon udah disuguhi view secakep ini😍

Udah pernah lewat sini?

📍Kalitengah Lor, Jogja

(amlrifai) https://t.co/vc56Zhf65c"
Mon Jun 16 10:57:15 +0000 2025,"- Pasar Butuh -

Bagi para Sport Enthusiast lari, bersepeda atau wisatawan arah Kalitalang, Teras Merapi dan Klangon yang sering lewat pasti sudah tidak asing lagi dengan pasar ini.

Salah satu pasar yg berada di perbatasan 2 provinsi yaitu provinsi Jawa Tengah (Kemalang, Klaten) dan D. I Yogyakarta (Cangkringan, Sleman)
Ketinggian Pasar Butuh berada di 500 an MDPL lebih tinggi dibandingkan Pasar Pakem (425 MDPL) dan berjarak 13 KM dari puncak Gunung Merapi.
Orang setempat menamai jalan tersebut adalah jalan kikis dari kata mengikis atau memisahkan. Yg berarti jalan yang memisahkan antara D. I Yogyakarta dan Klaten, dari mulai utara Prambanan sampai Utara Pasar Butuh.
Jika cuaca cerah kamu bisa melihat pemandangan Gunung Merapi yg tampak gagah dan menawan dari Pasar Butuh ini.
Selain pemandangan dan suasananya yang memanjakan mata. Di Pasar Butuh juga masih menyajikan aneka ragam snack tradisional dan kuliner lainnya yang masih murah lo.
Untuk kamu yang sering lewat sini jangan lupa untuk dilarisi

(koncoasu.yk)"
Mon Jun 16 10:56:15 +0000 2025,"min izin melapor, ini saat tgl 11 juni kemarin di depan alfamidi hoscokroaminoto juga ada bapak gojek yang hampir kena senar layangan. untungnya bapaknya ngeuh dan sigap ngambil lalu bilang kepada bapak parkirnya supaya diamankan. ngeri banget untung ngga mengenai bapak gojek dan penumpangan gojek itu karena pengumpangnya ibu” sudah sepuh. mohon banget buat bocah” yang main layangan diamanin aja meresahkan. dan ini sudah beberapa kali kejadian loh membahayakan sekalii🙏🏼🙏🏼"
Mon Jun 16 10:49:19 +0000 2025,"Sarang Burung kuntul, dengan keindahan view sunset pantai baros

🌏 Pantai Baros, Bantul D.I.Y Jogyakarta

(tawabb_) https://t.co/EepOtfoGJ7"
Mon Jun 16 09:15:47 +0000 2025,"Kang ngapurane tulong pantauane kancaku kelangan motor CRF Plat BH 6963 XG  area Jogja, ciri² ""motor Jok e suwek arem e Ono decal e ro ban e wes ganti""
lokasi kejadian Omah Decal Pringgolayan
*sudah laporan ke pihak berwajib https://t.co/5AKbNrKwRU"
Mon Jun 16 08:36:47 +0000 2025,"Min, mau cerita. Tolong bantu up 🙏🏻
Kemaren hari minggu, dari kantorku ada acara bonding ke daerah kulon progo,
Jadi singkat cerita, oke pertama kami mengakui kami salah karena ga tau kalau itu kamar mandi laki-laki (karena tulisan km laki-laki ada di depan, sedangkan kami lewat jalan belakang). Tapi dari pihak outbond bkn masalah besar krn biasanya kamar mandi memang full, jd seperti itu bisa dipakai juga sm siapapun. Kemudian jg di dalam kamar mandi tidak ada bak/celah untuk bisa memanjat sampai atas, pastilah mereka sudah berniat. Jadilah kami setelah main game kotor2an mandi, tapi temen saya mendapatkan pelecehan. Dia di intip oleh kamar mandi sebelah sambil cekikikan. 
Teriak dan minta tolong dong, habis itu mereka mengulang lagi mengintip temen saya untuk kedua kali, gempar dan kami ga terima, kita telusuri yg ngintip adalah anak didik dari pondok di daerah bantul. Sudah 2 kali ngintip berarti hal tersebut memang disengaja dan memang niat ngintip.

Kami minta anak tersebut minta maaf dan biar ada efek jera sehingga besok-besok tidak mengulang hal yang sama.
Disini pihak sekolah berusaha menutup-nutupi kasus ini dengan mereka yg mewakili meminta maaf. Pun setelah permintaan maaf PASTI ada pembelaan krn ada kesempatan, krn namanya anak kecil dll. makanya kami ga terima krn permintaan maaf tdk tulus mengakui kesalahan.
Negosiasi tidak menemukan titik temu, si anak tidak mau mengaku, akhirnya dari pondok keluar kata-kata *kalau kami ini mau merusak mental anak didik mereka* Laah, disini yg dirusak mental adalah kami perempuan yang sudah di intip. Kami hanya ingin anak tersebut bertanggung jawab dan jera.
 Akhirnya cekcok lah antara kami dengan pengurus pondok tersebut. 
Kami wanita yg diposisi temen kami adalah korban tapi dari mereka bilangnya yo salah kalian kenapa mandi di kamar mandi laki-laki. 
Memang boleh menormalisasikan mengintip ? Bukannya mengakui kesalahan dan meminta anak didiknya minta maaf dg tulus itu lebih baik?

Tolong untuk perempuan di luar sana jaga diri kalian, jangan sampai hal-hal seperti ini terjadi ke kalian. Karena pasti wanita yang akan disalahkan padahal kita jelas-jelas adalah korban.

Dan untuk bapak-bapak pengurus pondok jika dari kecil kalian sudah mengajari mereka tidak bertanggung jawab dan tidak mengakui kesalahan dengan menutup nutupi maka kalian sudah menciptakan orang-orang yang kelak dewasa akan mengaggap hal yg salah adalah hal yg wajar.

Negosiasi awalnya dari pihak pondok tidak mau mengakui kalau anak-anak yang ngintip adalah anak pondok mereka, akhirnya kita perjelas dengan pengelola wisata bahwa hari ini yang booking tempat wisata hanya ada 3, kami dari perusahaan, anak SMA dan anak-anak kecil pondok. Dan jelas anak-anak tersebut anak didik mereka.
Fyi : yg ngintip sudah kelas 6 SD, artinya dia bukan hanya anak-anak tapi sudah beranjak remaja.

Namaku tolong disamarkan min."
Mon Jun 16 08:11:00 +0000 2025,"[Breaking News] 14:45 terjadi  kecelakaan di jl Wates KM 8, hindari jalan tersebut karena kemacetan lumayan panjang.

(Goioiooooo) https://t.co/vMNSh8CQFI"
Mon Jun 16 08:06:49 +0000 2025,"Assalamualaikum Min, mau minta tolong bantu sebar luaskan info orang hilang ya min. Dia mahasiswa dari Jambi ngekos di Purwokerto, gabisa dihubungi sejak 6 Mei 2025. Terakhir pamit ke bapak kos mau kerja di Solo, barangkali ada yang lihat bisa hubungi ke nomor ini ya Min. 

 Sulam 081248627897 
Toto 085727078131"
Mon Jun 16 06:54:55 +0000 2025,"Sing bulan Juni akeh undangan, bulan juli mikir mbayar seragam sekolah karo daftar ulang.

Sing tenang bulan Agustus .. MERDEKA"
Mon Jun 16 06:02:54 +0000 2025,"GKR Bendara menggendong anak kecil saat kunjungan kerja di Kabupaten Gunungkidul, Senin (16/6/2025).

(jogjadotnet) https://t.co/BccxGFkOn1"
Mon Jun 16 05:59:01 +0000 2025,"DPRD DIY mewacanakan pembukaan trayek TransJogja rute Jogja–Wonosari karena dinilai sebagai jalur padat dan ramai dilalui warga.

Ketua Komisi C DPRD DIY, Nur Subiyantoro, menyebut ide ini sudah disampaikan ke Dishub DIY, meski pelaksanaannya masih belum pasti.

Pie komentarmu, Dab?

(detikjogja_)"
Mon Jun 16 05:04:44 +0000 2025,RT @Ardiansyah_A14: Mohon bantuannya bagi siapa saja yang bertemu dengan orang yang ada di foto segera menghubungi nomor yang ada terimakas…
Mon Jun 16 04:41:21 +0000 2025,"[Breaking News] Team sar melakukan evakuasi terhadap jaka prayitna yang ditemukan dalam kondisi henti nafas di tebing pantai ngungap gunungkidul yogyakarta.

Team sar menerjunkan 1 orang petugas untuk menurunu bukit, usai di evakuasi. Korban langsung dibawa ke rumah duka

(fokusgunungkidul)"
Mon Jun 16 02:33:24 +0000 2025,"Halo min , sekedar cerita buat teman"" biar tidak mengalami hal bodoh seperti yang saya lakukan kemarin sore 😑 

singkat cerita min , ada yg jual minyak Dayak khas Kalimantan katanya di sebuah pusat pasar sayur di sebelah Utara nya Sleman , pas lagi sampe pasar di bikin penasaran sama orang"" yg sedang berkerumun mengelilingi 'penjual minyak' itu , dengan sebegitu meyakinkan banyak yg beli minyak tersebut dengan harga 20rb min , oke lah banyak yg tertarik beli dengan harga segitu dan dengan banyak nya manfaat minyak tersebut 

Sampai tiba di sesi 'beliau' bertanya siapa yg saat ini sedang bawa uang 100rb unjuk jari , banyak dong min yg unjuk jari karena bisa dikatakan yg sedang berkerumun di situ banyak petani sayur yg sedang menjual sayuran nya , dan disitu aku juga ikut tunjuk jari min kurang lebih ada 24 orang yg tunjuk jari , maju lah kami dan disitu beliau ngomong kalo uang itu di minta apa ikhlas untuk di sumbangkan anak yatim dan yg membutuhkan ? 

Serentak kami jawab iklhas , dan beliau bersama tim nya kurang lebih 3 orang langsung mengambil uang yg sedang kami pegang dengan nominal 100rb min kalo di total kan 2,4jt nah tak kirain uang itu mau dikembalikan min tapi beliau ngomong kalo uang itu buat disumbangkan ke mereka yg membutuhkan .. disitu kami hanya bisa bilang ikhlas min ,, setelah mereka pergi kok baru ngeh , kalo apa yg saya lakukan dari mereka"" itu kok saya di bodohi oleh beliau dengan kata"" nya 😭😭 ikhlas sih kalo memang diberikan kepada mereka yg berhak menerima , tapi kalo itu hanya sebagai tipu daya untuk menguntungkan beliau kan jadinya gak ikhlas min 😑 Buat kalian hati"" ya , jangan sampai tergiur seperti saya , saya merasa bodoh hari ini min , merasa tertipu tapi saya jg mau di tipu oleh beliau  tapi harapan saya semoga beliau tidak menipu , sehat"" untuk semua nya dan jangan mudah percaya ya😙

Minta tolong akun saya di sembunyikan ya min ☺️"
Sun Jun 15 21:44:23 +0000 2025,"[Breaking News] kecekel min vandalisme di ringroad UPN jam 03.00 hari ini, pelaku ngakunya orang klaten prambanan, dari muka muka pelaku sih seperti anak SMA https://t.co/0uq9upzOfB"
Sun Jun 15 15:35:50 +0000 2025,"Permisi min saya mau share sedikit unek² yang terjadi sore tadi
Disclamer hanya himbauan agar lebih hati² lagi dalam bertransaksi.
Sedikit cerita saya tadi sore tanggal 15 juni 2025 kurleb jam 17.00 wib melakukan transaksi membeli ban motor dengan seseorang yang mengaku penjual ban motor ex race kawasan perum sleman permai 2.
Awalnya saya tidak menaruh curiga kepada penjual karena tidak menunjukan gelagat mencurigakan dan saat saya tanya lokasi langsung meng share lokasinya di daerah perum sleman 2 dan menjelaskan detail barang yang akan saya beli.
Singkat cerita saya merasa cocok dengan barang yang ditawarkan lalu karena sudah sore dan saya sedang ada acara diluar maka saya tidak bisa langsung datang ke tempat yang telah ditentukan dan ybs menawarkan kalau mau bisa tf dulu dengan sejumlah nominal yang telah di tentukan, dan ybs mengirimkan beberapa foto bukti transaksi juga foto bengkelnya berikut rumahnya melalui wa juga review dari konsumen lain

Dan kesalahan fatal saya yaitu langsung menyetujui mentransfer sejumlah uang untuk tanda bukti kepada ybs tanpa mengecek nomer yang digunakan pelaku di get contac terlebih dahulu
Setelah maghrib saya langsung menuju lokasi yang telah ditentukan.
Saat sudah sampai di sana saya mencoba menghubungi ybs tapi tidak ada respon sama sekali
Lalu saya bertanya kepada ibu² warga sekitar dan dijelaskanlah bahwasanya saya telah ditipu oleh orang yang mengaku ngaku penjual ban motor tersebut dan katanya saya bukan orang yang pertama namun sudah ada puluhan korban katanya dan hampir tiap minggu ada yang tertipu dan rata² dengan nasib yang sama yaitu sudah tf terlebih dahulu
Warga disana juga sudah merasa resah dengan adanya penipuan yang share lokasinya di perum tersebut, dan katanya sudah ada yang melapor ke pihak yang berwajib namun sampai saat ini masih terus berdatangan orang yang tertipu oleh postingan di marketplace orang tersebut
Semoga saja dengan pengalaman yang saya alami ini tidak akan  ada lagi orang yang tertipu dengan postingan oknum yang tidak bertanggung jawab tersebut.
Sekian min terimakasih. 🙏"
Sun Jun 15 15:22:30 +0000 2025,"Min, boleh minta tlh dishare ga sih buat pengingat aja itu ada rambu rambu belok kiri ikuti lampu  kenapa orang-orang pada melanggar , Yang patuh aturan malah diklakson² 😄

Brgkali buat pembelajaran min.. Taat berkendara di jalan.. Soalnya miris sekarang liat kondisi jalan di jogja selain banyak yang ugal ugalan tapi juga banyak yang ga baca rambu rambu 😌
Sekian gtu aja min. Makasih 🙏"
Sun Jun 15 15:09:52 +0000 2025,"Masyaallah selalu bahagiaa pulang dari pasar 🥰 Transfer energi biar tambah semangat

📍Pasar Mangiran Srandakan

#pasartradisionaljogja #blusukanbantul

(saamelisaa) https://t.co/XTJ2euIHjS"
Sun Jun 15 14:57:28 +0000 2025,"Asik juga spotnya, sekalian beli ikan

⛴️ Pantai Sadeng gunungkidul 

(kinaryo_palupi) https://t.co/ZPgz81KqEV"
