created_at,text,is_kecelakaan
Wed Jun 25 10:30:49 +0000 2025,"Polda DIY terus mengusut kasus dugaan mafia tanah yang menimpa Mbah Tupon (68) di Bantul. Salah satu tersangka baru, notaris berinisial AH (60) asal Kota Jogja, telah menjalani pemeriksaan pada Selasa (24/6).

Meski telah berstatus tersangka, AH tidak ditahan dan hanya dikenai wajib lapor.

Pemeriksaan dilakukan oleh penyidik Ditreskrimum Polda DIY sebagai bagian dari pendalaman peran AH dalam pusaran mafia tanah ini.

Komentarmu, Dab!

(detikjogja_)",0.0
Wed Jun 25 09:37:39 +0000 2025,"Assalamualaikum min , terkait pak ogah kemarin yang menyebabkan laka lantas tanggal 24/06/2025 di Jalan Degolan sudah ditangani oleh Polsek Ngemplak secara sigap tadi siang . Terimakasih kepada polsek Ngemplak yang sudah menangani kejadian tersebut secara sigap dan membuatkan Surat Pernyataan kepada yang bersangkutan.Semoga tidak ada kejadian serupa lagi dan selamat semuanya🙏",1.0
Wed Jun 25 09:06:51 +0000 2025,"permisi mas, izin semisal saya minta posting boleh tidak mas, soalnya saya ada bukti cctv dan juga sudah lapor polisi, mungkin semisal cctvnya viral motor saya lebih cepat ditangani oleh pihak kepolisian, terimakasih sebelumnya mas

mas ini malingnya profesional soalnya, karna motor saya sudah kunci stang dan alarmnya dinyalakan, posisi juga dalam garasi, dia mencuri gak sampai 1 menit, ini juga bisa jadi info buat teman” lain kalo jogja memang sedang tidak aman, karna sasarannya bukan orang lalai lagi, tapi bisa siapa saja yang sudah berhati hati tetap jadi korban",0.0
Wed Jun 25 08:57:07 +0000 2025,"Assalamualaikum wr.wb

Sebelumnya mau cerita sedikit min nama saya gausah di tampilkan aja
Kejadian tadi pagi di per4an Koroulon Ngemplak Sleman 
Jadi tadi kan tadi macet ada truk muatan pasir jalan pelan pelan pastinya rame kan ya. 
Ada mobil Pick Up putih saya Lupa gak tak foto tadi plat nya berhubung jalanya rame
Saya sudah ada di pinggir kiri mepet banget kiri kebetulan di samping belakang saya juga ada motor, mobil pick up putih tadi mau nglancanglah istilahnya kebetulan itu rame nyenggol belakang motor saya untung ngga jatuh min tapi kan kaget juga tiba"" di tabrak dari belakang ngga ada inisiatif minta maaf langsung pergi saya kejarlah, memang saking emosinya saya mengucapkan kata"" kayak misuh gitu ke supirnya dan saya lalu pergi supirnya juga biasa aja jelas"" nyenggol mungkin yang di belakang juga tau kejadian itu.
Wong ngga minta ganti rugi tapi setidaknya mengucapkan minta maaf apa salahnya.
Ya buat semuanya kalo ada kesalahan kecil apapun itu jika dilakukan dengan sengaja atau nggak sengaja ucapakanlah minta maaf
( Maaf min bahasa belepotan )

Maaf untuk foto kejadian dll ngga sempat di foto karena keburu kerja",1.0
Wed Jun 25 08:07:33 +0000 2025,"BKAD Kulon Progo mencatat ada 19.808 kendaraan yang belum membayar pajak. Pemerintah setempat sudah mulai bergerak, dari mengirimkan surat hingga siap door to door demi penagihan!

“Memang jumlahnya sebanyak 19.808 yang menunggak, sekarang sudah disurati. Nanti akan lanjut penagihan,” ucap Kepala Bidang Pelayanan, Pendaftaran dan Penetapan Pajak Daerah BKAD Kulon Progo, Chris Agung Pramudi, Rabu (25/6/2025).

Menurut Agung, jumlah ini terbilang kecil dibanding total wajib pajak kendaraan di Kulon Progo yang mencapai 200 ribu. Namun, nilai tunggakan dan lama keterlambatan masih dihitung oleh Samsat.

Untuk menertibkan, BKAD pun gandeng pamong kalurahan buat terjun langsung ke rumah penunggak pajak.

Apakah kamu salah satunya, 

(detikjogja_)",0.0
Wed Jun 25 07:32:53 +0000 2025,"Mobil Terparkir Ditabrak Kendaraan yang Melaju, Kerusakan Tak Terhindarkan

Sebuah mobil yang tengah terparkir di pinggir jalan menjadi korban tabrakan oleh kendaraan lain yang melaju pada Rabu (25/6) siang. Insiden terjadi di kawasan Olive Fried Chicken Prambanan, mengakibatkan kerusakan pada bagian belakang mobil yang terparkir.

Menurut saksi mata, mobil penabrak melaju dengan kecepatan cukup tinggi sebelum menghantam kendaraan yang tengah terparkir. Mobil juga terlihat membawa barang yang sangat banyak. Tidak ada korban jiwa dalam peristiwa tersebut, namun kerugian material diperkirakan mencapai jutaan rupiah.

Masyarakat diimbau untuk lebih berhati-hati.

(Azka_joey)",1.0
Wed Jun 25 06:14:52 +0000 2025,"Assalamualaikum min Boleh minta tolong share in ini Min 
Orang Hilang
Atas Nama Bapak Giyamin 
Alamat : Jetis RT 06 RW 01, Jetis, Saptosari, Gunungkidul , Daerah Istimewa Yogyakarta  
Dengan ciri: Memakai Celana Hitam Baju Merah Jaket Biru Bawa Sarung kotak2

(Sarwa_Bbabe) https://t.co/pM6jlThMKI",0.0
Wed Jun 18 07:36:38 +0000 2025,"Min mohon maaf ya saya cerita , saya lg depresi berat min. kemarin saya sempet cerita soal Ibu saya yg npd. karena sedari saya SD kelas 2 saya udah didiamkan sampe sekarang saya umur 28th. saya harus banting tulang sendiri buat dapat uang. kini saya lg tidak bekerja karena belum ada modal untuk merantau ke kota. saya posisi tinggal didesa yg jauh dari kota. untuk melaju pun mata saya minus silinder berat. saya tiap hari di maki maki di permalukan ke tetangga. disumpahin biar ga nikah. disumpahin jelek jelek. setiap marah selalu makanan semua disita. bahkan sekecil saya ngepel pun jadi masalah karena saya ga modal. sekecil odol rinso sabun semuanya dihitung Dan disembunyikan. saya capek min. tiap hari dikata kata kasar. dipermalukan sama tetangga apalagi cewek. harus berjuang sendiri. karena beliau mulutnya jahat banget. ga ada rasa belas kasihan klo ngomong. kemarin diposisi hp saya rusak saya bingung harus minta tolong siapa. punya saudara 1 juga ga peduli

punya bapak juga tidak berani apa apa.. karena seorang NPD itu klo udah ngamuk iblis pun kalah min. dia maki maki 24 jam ga berenti. saya sampe di tahap frustasi karena hidup sekali kaya buntu rasanya. saya sekarang lg pusing cari kerja tp ga ada modal. lulusan S1 itupun dulu beasiswa. mohon min bantuannya bagaimana. jika punya orang tua malah jadi musuh. selalu dihina di. rendahkan. 

tiap detik saya diisi tangisan min. sempet mau pinjem uang ke kampus dulu tp ternyata harus orang tua yg pengajuan. berat sekali rasanya jadi perempuan yg harus berjuang dari nol. jauh dari perkotaan. Dan tiap detik di rendahkan

bahkan klo ga punya uang malah di ejek. di sukur sukurin min. bener bener ga ada tempat buat bergantung kecuali tuhan.",0.0
Wed Jun 18 04:33:19 +0000 2025,"Mau cerita min, sebenernya masih blm ikhlas, tapi yowes berusaha utk merelakan. Semoga yang mengalaminya cuma saya.
Kejadiannya kemarin sore min, sekitar jam 4 sore, saya ambil uang di salah satu atm bank ""MAsih seNDIRI"" yg ada di dalam minimarket ""Indojuli"" timur perempatan gedongan, sebrang kantor kelurahan.

Saya ambil uang 2jt pecahan 100rb, begitu uang keluar langsung saya masukkan tas. Ternyata sampai rumah saya hitung memang benar ada 20 lembar, tapi terselip 1 lembar ternyata pecahan 50rb.
Ya rela tak rela min, ngurusnya jg ribet, saldo berkurang 2jt, yg saya terima cm 1,95jt
Saran aja kalau ngambil uang di atm mending dihitung didepan mesin. Apalagi kalau mesin atm itu ada 2 jenis nominal pecahan

 Terima kasih.",0.0
Wed Jun 18 04:17:38 +0000 2025,"Merpati Sarah Merekam Indah nya Pantai Ngobaran dari arum dalu.ig !! Bukan Drone Tapi Burung Merpati Bawa Kamera Gopro !!

(fernando_pradhana_ff) https://t.co/UsHjbrzrRe",0.0
Wed Jun 18 03:58:25 +0000 2025,"menuju balai yasa Yogyakarta untuk menjalani perbaikan~
------------------------------------------------------------------------
📆: Sabtu 3 Mei 2025
🗺: balai yasa Yogyakarta
📸: Nikon D3100 + Sigma DG 70-300mm
⚙️: ISO 125 || F/5 ||¹/400
🎬: Adobe Lightroom
🚊: CC 201 9201 JR

(mzfkra.pict)",0.0
Wed Jun 18 02:38:14 +0000 2025,"Alhamdulillah sudah ketemu min, di Mertoyudan diduga rumah simbahnya, untuk kronologi pastinya belum diketahui secara pasti, yg terpenting sudah pulang dengan keadaan selamat. https://t.co/1qVdor3Ka2",0.0
Wed Jun 18 00:54:25 +0000 2025,"[Breaking News] 07:30 Info awal terjadi kecelakaan di perempatan dekat pengadilan negeri Sleman , sudah ada petugas TKP. 

Tetap hati hati di jalan ingat yang tersayang selalu menunggumu di rumah.

(marahmaraah) https://t.co/aaHXVpkIgQ",1.0
Wed Jun 18 00:11:31 +0000 2025,"Tragis!!! Petani warga Kanigoro, Saptosari, Gunungkidul, yakni Rat (45) hanya bisa tertunduk lemas di hadapan majelis hakim Pengadilan Negeri Wonosari, pada Selasa (17/6/2025). Ia dilaporkan tetangganya sendiri Sug (45) usai terlibat penganiayaan dan mencoba membela diri.

Kuasa Hukum Rat, Anggit Sukmana Putra, S.H, mengatakan, pada sidang pertama hari ini beragenda pembacaan dakwaan dan permohonan penangguhan penahanan. Sebelumnya pihaknya juga sudah menyampaikan penangguhan penahanan melalui E berpadu.

Sumber berita selengkapnya di web klik : https://t.co/4KmSv3yC4j

(sekilas_gunungkidul)",0.0
Tue Jun 17 23:56:46 +0000 2025,"Jembatan Srandakan 3,Galur,Kulon Progo,Yogyakarta. | @GawulWekWek_25 https://t.co/0GVPOpU3Ad",0.0
Tue Jun 17 19:42:07 +0000 2025,"Laporan Kejadian Begal Pelecehan Seksual di Jalan Tongkol Raya Minomartani

Lokasi: Jalan Tongkol Raya, pas per 4an jalan Tongkol 1.
Waktu: sekitar 03.21 WIB
Tanggal: 16 Juni 2025

Korban : L (23)
Pelaku : Masih proses pencarian
Dengan ciri-ciri
- Sepeda motor hitam plat putih
- ⁠Jaket Kuning Hitam Mirip Sekali Jaket Maxim
- ⁠Helm Hitam
- ⁠Menggunakan Buff (penutup wajah)
- ⁠Badan berisi perawakan laki-laki

Kronologi :
- 03.21 WIB korban dari arah selatan SDN Sarikarya menuju ke arah utara pulang mengerjakan tugas di daerah Jombor
- ⁠Sudah diikuti sejak di Jalan Anggajaya tapi saat kejadian tidak ada kecurigaan sama sekali
- ⁠Saat berhenti di per4an jalan tongkol raya, mau belok ke arah timur Jalan Tongkol 1 tiba-tiba pelaku mepet sepeda motor korban dan memegang bagian panggul dan paha korban
- ⁠korban sempat teriak cukup keras sebelum akhirnya mengejar pelaku ke arah utara sampai masjid Al-Falah
- ⁠Pelaku belok ke arah barat masjid Al-Falah
- ⁠korban tidak lanjut mengejar karena takut mengambil resiko lebih tinggi mengingat jalan yang dilalui pelaku adalah area sawah, jalan baru, dan minim penerangan.

(ltfakrf)",0.0
Tue Jun 17 18:44:10 +0000 2025,"Admin, mohon nama saya disamarkan ya

Admin, ini tujuan buat klarifikasi saja, takutnya modus penipuan baru dengan alasan “kasihan”. Tapi kalau memang bukan modus, minta tolong untuk dibantu.

Saya kemarin ketemu bapak-bapak di depan salah satu indomaret daerah jln godean, dan bapak tersebut menyediakan jasa Semir Sepatu/Sandal dengan harga 3.000. Dan 10 menit saya disekitar indomar*t, tidak ada 1orgpun yang menyemirkan sepatu ke bapak tersebut,
Disisi lain kadang di depan indomar*t juga ada tukang parkir, kitapun mengeluarkan parkir 2rb seperti biasa biasa saja, lantas untuk bapak tersebut yang menyediakan jasa semir sepatu, kita saja enggan… mungkin bisa dibantu apabila menemui bapak tersebut untuk menyemirkan sandal dan sepatu kita🙏 ada yg pernah pengalaman ketemu bapak ini? Orangnya pakai kacamata",0.0
Tue Jun 17 17:53:16 +0000 2025,"Nikmati sepimu, kencengi kerjomu, akehi tabunganmu nganti ono, ""Ayo mas karo aku, tak kancani prosesmu, aku ngerti kok nek prosesmu kuwi abot.""",0.0
Tue Jun 17 17:39:52 +0000 2025,"“Our sun is one of over 100 billion stars in the milky way galaxy. The milky way is one of billions of galaxies that make up the universe. The universe is vast, and we are but a tiny part of it.”

-Carl Sagan-

(ghaliadays) https://t.co/aYPsJFwAz5",0.0
Tue Jun 17 17:20:11 +0000 2025,"Malem min, maaf min saya mau ikut berbagi cerita tapi pas di share tolong nama dan akun saya disamarkan saja yaa min 😁🙏 
Jadi gini, saya adalah warga pendatang di suatu kampung yang cukup sepi dan cukup primitiv bagi saya dan keluarga. Sebenarnyasaya sudah hampir 4th pindah dikampung ini, tapi memang sampai hari ini masih sering bolak balik bantul-sleman karena asal ibuk saya dr sleman. Nahh yang saya mau ceritakan disini, setelah hmpir 4th saya dan ortu saya tinggal dikampung yg aneh ini, kenapa teror baru menyerang keluarga saya, terutama para bocil"" Anak tetangga kanan kiri saya. Dan sebelumnya perlu diketahui bahwa saya dan ortu merasa tidak pernah terlibat masalah apapun dg keluarga dan ortu mereka para bocil"" Tsb. Dan tujuan saya cerita ini agar supaya jika ada ortu, kakak, sanak dan saudara para bocil"" Tersebut tahu kelakuan anak dan ponakan mereka berbuat kriminal kpd orang lain tanpa sepengetahuan ortu mereka semua.

Teror bocil"" Tersebut dimulai pd akhir bulan kmrin yang mana awal kejadiannya pr bocil"" Tersebut melempari pintu rumah saya dg bongkahan/potongan batako yang lumayan besar, kejadian tersebut terjadi dan terdengar oleh saya sendiri ketika setelah saya selesai sholat mahgrib. Lalu teror gedor"" Pintu yang terjadi dan dialami oleh bapak saya sendiri, untuk waktu dan tanggal saya kurang tau karena pd saat teror kedua ini saya dan ibuk saya kebetulan sedang berada di sleman. Teror selanjutnya masih sama yaitu  gedor"" Pintu lagi yang dilakukan pada malam minggu kmrin sekira pukul ba'da isya, fyi para bocil tersebut meneror dg sistem bergerombol 5-7 orang yaa, gedoran pertama dilakukan di pintu depan rumah saya dan hanya dilakukan oleh 1 bocil, setelah saya dan ibuk saya tidak merewes/menghiraukannya tbtb secara bersamaan pintu depan dan pintu samping rumah saya kembali di gedor"" para bocil"" Tsb lagi, saya spontan membuka pintu depan dg maksud ingin menegur perbuatan mereka semua, tetapi kalah cepat dg larian mereka yang kabur melarikan diri dg melepas alas sandal mereka agar tidak terdengar jejak kabur kearah mana.

Malam berikutnya karena saya tidak ingin kecolongan  lagi dg ulah kriminal mereka yang bila mana dibiarkan akan lebih membahayakan, saya dan ortu sepakat setelah hbis mahgrib mengintai para bocil"" Tsb lewat depan rumah saya, karena kebetulan rumah saya pinggir jalan kmpung tsb, dann benar terdengar suara seretan sandal khas yg sedang berjalan dan ketika sudah mendekati rumah saya mereka semua berucap ""ssttt.. ssttt.. "" Seperti memang merencanakan untuk menggedor"" Pintu rumah saya lagi, reflek bapak saya membuka pintu depan dan mereka semua auto salting dan melanjutkan perjalanan kearah barat dan tetap saya lihat/pantau sampai mereka tdk terlihat lagi. Setelah bbrp menit para bocil"" Tsb kembali lagi kearah timur dengan berlarian dan menenteng sandal  mereka dan seperti dugaan saya dan ibuk saya mereka telah melakukan perbuatan serupa diatas dirumah warga yg lain karena tidak bisa melakukannya lg dirumah saya wkwkwk.

Singkat cerita td malam masih sama dg malam sebelumnya saya dan ortu saya masih memantaunya juga, dan kebetulan mereka semua lewat lagi didepan rumah saya dg harapan bisa menggedor"" Pintu rumah saya lg malam itu, tapi ternyata salah dan mereka semua ZONKK wakakaka, saya pun juga tidak bodoh dg sigap dan cepat saya merekam mereka semua para pelaku teror gedor"" Pintu agar jika suatu saat jika mereka berulah lagi saya ada bukti untuk melaporkan kepada ortu ataupun keluarga mereka.

Inti pesan saya disini, jika anak izin dolan ataupun main dimalam hari dan khususon para bocil"" Lelaki, kalian sebagai para ortu dg tolong awasi betul tingkah laku mereka ketika diluar rumah bagaimana dan spt apa. Jangan kalian terus lepas dan percaya begitu saja dg mereka, karena jika kalian lalai dan abai saja tanpa kalian sadari para ortu anak kalian diluar sana akan bertindak yg tidak wajar dan bisa lebih dari itu semua.",0.0
Tue Jun 17 16:45:49 +0000 2025,"Pukul 22:20 Terjadi kecelakaan Karangturi Giwangan, Korban kakek kakek , sudah ada ambulan 

Tetap hati hati saat berkendara

(Novakarbowo44) https://t.co/SjGpvyVNuN",1.0
Tue Jun 17 16:40:35 +0000 2025,"Titip pesan min untuk para orang tua lebih hati² dalam memberikan ijin anaknya naik  motor,, kejadian tadi pagi,, anak smp bonceng tiga,, tanpa helm,, menghindari polisi,, sangat membahayakan pengguna jalan lain,,

Untung anak saya ga kenapa² di dalam mobil. Kalau terjadi kecelakaan,, pasti biasanya yang disalahin juga mobilnya kan,, terimakasih.

Sumber = dashcam 🙂🙏",1.0
Tue Jun 17 16:39:38 +0000 2025,"Pelepasan tukik di Jogja Selatan 🐢

📍Muara Pandansimo, Bantul, Yogyakarta

(gunawanjir) https://t.co/Wp2ZcffXLe",0.0
Tue Jun 17 14:29:19 +0000 2025,"21:08 Min ada info laka kayaknya lumayan parah, sudah 2 ambulan merapat. Lokasi malam ini di perempatan Ringroad Kotagede-Pleret. Abaikan audio ya min, baru asumsi saja semoga tidak ada korban jiwa

(aditbudhii) https://t.co/NTOJnEBQme",1.0
Tue Jun 17 13:40:20 +0000 2025,"Selamat malam min, mohon bantuannya untuk memposting pencarian orang hilang

Kronologi singkat : Citra merupakan orang yang mengidap Bipolar asal Batam Kep.Riau berdua dengan ayahnya sedang di daerah Yogyakarta untuk proses pengobatan dan penyembuhan, namun pada malam takbiran idul adha citra merasakan sakit kepala dan dibawa ke RS. Sardjito untuk dicek dan dilakukan perawatan karena hanya berdua dengan ayahnya dan tidak ada yg menjaga lainnya esok paginya ayahnya sholat idul adha dan menolong panitia kurban untuk berkurban, namun pada saat kembali ke RS untuk mengecek keadaan putrinya didapati Citra sudah tidak berada di RS/Pergi tanpa memberi kabar ke siapapun sampai hari ini, mohon bantuan dari admin untuk menshare semoga citra bisa berjumpa kembali dengan orang tuanya. Terima Kasih Admin yg baik",0.0
Tue Jun 17 12:57:08 +0000 2025,"Halo min , mohon maaf mengganggu. Saya mau minta bantuannya 🙏 Saat ini adik saya juga hilang, dan salah satu dari anak yang disebut di postingan hilang di tanggal 15 Juni itu adalah adik saya.

Kami dari pihak keluarga sangat berharap bisa dibantu untuk mengunggah informasi khusus tentang adik saya, agar penyebaran informasinya lebih luas dan semoga cepat ditemukan.

Saya sudah siapkan data dan foto adik saya, bisa saya kirimkan untuk admin bantu unggah.

Nama: Mario Dwi Kumara
Usia: 13 tahun
Jenis Kelamin: Laki-laki

Pergi berdua bersama temannya di Minggu sore, 15 Juni 2025, dan hingga saat ini belum pulang.
Alamat rumah: Daratan I, Sendangarum, Minggir, Sleman.

Mohon bantuan dan perhatian dari siapa pun yang mungkin melihat atau menjumpai Mario di jalan. Keluarga sangat khawatir dan bingung karena sampai sekarang belum ada kabar sama sekali🙏

Kalau ada yang melihat atau mengetahui informasi apapun, mohon segera hubungi pihak keluarga 085176727875 

Terimakasih 🙏

Terima kasih banyak sebelumnya🙏",0.0
Tue Jun 17 11:42:02 +0000 2025,"Merekam Video Udara Dengan Burung Merpati !!
Bukan pakai Drone ya !! Keindahan Perbukitan dan Sawah di daerah Pundong !!

(fernando_pradhana_ff ) https://t.co/TjSuJ0HQhV",0.0
Tue Jun 17 11:09:03 +0000 2025,"PT KAI resmi mengirimkan surat peringatan ketiga (SP3) kepada warga Tegal Lempuyangan, Bausasran, Kota Jogja, terkait pengosongan dan pembongkaran bangunan tambahan di atas lahan milik PT KAI.

Setelah SP1 dilayangkan pada 21 Mei dan SP2 pada 4 Juni, SP3 dikirimkan pada Kamis (12/6), seperti dikonfirmasi Ketua RW 01 Bausasran, Anton Handriutomo.

Dalam SP3 tertulis:
“Bahwa sampai dengan surat ini dibuat, Saudara belum melakukan pengosongan dan/atau Pembongkaran Bangunan tambahan secara mandiri.”

PT KAI kembali meminta warga melakukan pengosongan dan pembongkaran dalam waktu 7 hari sejak surat diterima. Bila tidak, PT KAI menyatakan akan melakukan penertiban.

Pie komentarmu, Dab?

(detikjogja_)",0.0
Tue Jun 17 11:04:18 +0000 2025,"Siapa sangka diJogja bagian kulonprogo tersembunyi surga kecil yang menyuguhkan ketenangan dan keindahan alam🌴

Curug setinggi sekitar 75 meter ini mengalir deras dari tebing tinggi yang menjulang menciptakan suara gemuruh yang menenangkan hati🤗

Di kelilingi pepohonan lebat dan udara segar pegunungan curug ini menjadi pelarian sempurna bagi siapa saja yang ingin menjauhdari keramaian kehidupan kota🤩

📍Curug Sidoharjo, Gorolangu, Sidoharjo, Samigaluh, Kulon Progo, Yogyakarta

(muslihmr)",0.0
